category,brand,model,search_text,raw_name,raw_keyword
cpu,Intel,"® Core™ Ultra 9 Desktop Processor 285, 24 cores (8 P-cores + 16 E-cores) up to 5.6 GHz","cpu Intel ® Core™ Ultra 9 Desktop Processor 285, 24 cores (8 P-cores + 16 E-cores) up to 5.6 GHz Intel® Core™ Ultra 9 Desktop Processor 285, 24 cores (8 P-cores + 16 E-cores) up to 5.6 GHz","Intel® Core™ Ultra 9 Desktop Processor 285, 24 cores (8 P-cores + 16 E-cores) up to 5.6 GHz ",CPU
cpu,Intel,Core i5-14400F Desktop Processor: 10 Cores (6 Performance + 4 Efficient) up to 4.7 GHz,cpu Intel Core i5-14400F Desktop Processor: 10 Cores (6 Performance + 4 Efficient) up to 4.7 GHz Intel Core i5-14400F Desktop Processor: 10 Cores (6 Performance + 4 Efficient) up to 4.7 GHz,Intel Core i5-14400F Desktop Processor: 10 Cores (6 Performance + 4 Efficient) up to 4.7 GHz ,CPU
cpu,,CORE I9-14900K 3.20GHZ SKTLGA1700 36.00MB CACHE BOXED,cpu CORE I9-14900K 3.20GHZ SKTLGA1700 36.00MB CACHE BOXED CORE I9-14900K 3.20GHZ SKTLGA1700 36.00MB CACHE BOXED,CORE I9-14900K 3.20GHZ SKTLGA1700 36.00MB CACHE BOXED ,CPU
cpu,Intel,® Core™ i5-11400 Desktop Processor 6 Cores up to 4.4 GHz LGA1200 (Intel® 500 Series & select 400 Series chipset) 65W,cpu Intel ® Core™ i5-11400 Desktop Processor 6 Cores up to 4.4 GHz LGA1200 (Intel® 500 Series & select 400 Series chipset) 65W Intel® Core™ i5-11400 Desktop Processor 6 Cores up to 4.4 GHz LGA1200 (Intel® 500 Series & select 400 Series chipset) 65W,Intel® Core™ i5-11400 Desktop Processor 6 Cores up to 4.4 GHz LGA1200 (Intel® 500 Series & select 400 Series chipset) 65W ,CPU
cpu,Intel,Core i9-9900K Desktop Processor 8 Cores up to 5.0GHz Unlocked LGA1151 300 Series 95W (BX806849900K),cpu Intel Core i9-9900K Desktop Processor 8 Cores up to 5.0GHz Unlocked LGA1151 300 Series 95W (BX806849900K) Intel Core i9-9900K Desktop Processor 8 Cores up to 5.0GHz Unlocked LGA1151 300 Series 95W (BX806849900K),Intel Core i9-9900K Desktop Processor 8 Cores up to 5.0GHz Unlocked LGA1151 300 Series 95W (BX806849900K) ,CPU
cpu,Intel,® Core™ i3-14100 Desktop Processor 4 cores (4 P-cores + 0 E-cores) up to 4.7 GHz,cpu Intel ® Core™ i3-14100 Desktop Processor 4 cores (4 P-cores + 0 E-cores) up to 4.7 GHz Intel® Core™ i3-14100 Desktop Processor 4 cores (4 P-cores + 0 E-cores) up to 4.7 GHz,Intel® Core™ i3-14100 Desktop Processor 4 cores (4 P-cores + 0 E-cores) up to 4.7 GHz ,CPU
cpu,Intel,® Core™ i5-14500 Desktop Processor 14 cores (6 P-cores + 8 E-cores) up to 5.0 GHz,cpu Intel ® Core™ i5-14500 Desktop Processor 14 cores (6 P-cores + 8 E-cores) up to 5.0 GHz Intel® Core™ i5-14500 Desktop Processor 14 cores (6 P-cores + 8 E-cores) up to 5.0 GHz,Intel® Core™ i5-14500 Desktop Processor 14 cores (6 P-cores + 8 E-cores) up to 5.0 GHz ,CPU
cpu,Intel,Core i7 Quad-Core i7-6700 3.4GHz Processor CPU,cpu Intel Core i7 Quad-Core i7-6700 3.4GHz Processor CPU Intel Core i7 Quad-Core i7-6700 3.4GHz Processor CPU,Intel Core i7 Quad-Core i7-6700 3.4GHz Processor CPU ,CPU
cpu,Intel,Core i5-14600K 3.5 Box,cpu Intel Core i5-14600K 3.5 Box Intel Core i5-14600K 3.5 Box,Intel Core i5-14600K 3.5 Box ,CPU
cpu,Intel,® Core™ i9-12900KS Desktop Processor 16 (8P+8E) Cores Up to 5.5 GHz,cpu Intel ® Core™ i9-12900KS Desktop Processor 16 (8P+8E) Cores Up to 5.5 GHz Intel® Core™ i9-12900KS Desktop Processor 16 (8P+8E) Cores Up to 5.5 GHz,Intel® Core™ i9-12900KS Desktop Processor 16 (8P+8E) Cores Up to 5.5 GHz ,CPU
cpu,,CORE I5-14600KF 3.50GHZ SKTLGA1700 24.00MB CACHE BOXED,cpu CORE I5-14600KF 3.50GHZ SKTLGA1700 24.00MB CACHE BOXED CORE I5-14600KF 3.50GHZ SKTLGA1700 24.00MB CACHE BOXED,CORE I5-14600KF 3.50GHZ SKTLGA1700 24.00MB CACHE BOXED ,CPU
cpu,AMD,Ryzen 7 7800X3D 8 x 4.2GHz Octa Core Processor (CPU) Tray Socket (PC): AM5 120W,cpu AMD Ryzen 7 7800X3D 8 x 4.2GHz Octa Core Processor (CPU) Tray Socket (PC): AM5 120W AMD Ryzen 7 7800X3D 8 x 4.2GHz Octa Core Processor (CPU) Tray Socket (PC): AM5 120W,AMD Ryzen 7 7800X3D 8 x 4.2GHz Octa Core Processor (CPU) Tray Socket (PC): AM5 120W ,CPU
cpu,Intel,"Core i5-14400 Desktop Processor (10P+4E, up to 4.7 GHz)","cpu Intel Core i5-14400 Desktop Processor (10P+4E, up to 4.7 GHz) Intel Core i5-14400 Desktop Processor (10P+4E, up to 4.7 GHz)","Intel Core i5-14400 Desktop Processor (10P+4E, up to 4.7 GHz) ",CPU
cpu,Intel,"Core i7 i7-4790K CPU (Quad Core 4GHz, Socket H3 LGA-1150)","cpu Intel Core i7 i7-4790K CPU (Quad Core 4GHz, Socket H3 LGA-1150) Intel Core i7 i7-4790K CPU (Quad Core 4GHz, Socket H3 LGA-1150)","Intel Core i7 i7-4790K CPU (Quad Core 4GHz, Socket H3 LGA-1150) ",CPU
cpu,Intel,CORE I5-9600K 3.70GHZ SKT1151 9MB CACHE BOXED - BX80684I59600K (Components > Processors CPU),cpu Intel CORE I5-9600K 3.70GHZ SKT1151 9MB CACHE BOXED - BX80684I59600K (Components > Processors CPU) Intel CORE I5-9600K 3.70GHZ SKT1151 9MB CACHE BOXED - BX80684I59600K (Components > Processors CPU),Intel CORE I5-9600K 3.70GHZ SKT1151 9MB CACHE BOXED - BX80684I59600K (Components > Processors CPU) ,CPU
cpu,Intel,Core i7 9700K - 3.6 GHz - 8-core - 8 threads - 12 MB cache - LGA1151 Socket - Box,cpu Intel Core i7 9700K - 3.6 GHz - 8-core - 8 threads - 12 MB cache - LGA1151 Socket - Box Intel Core i7 9700K - 3.6 GHz - 8-core - 8 threads - 12 MB cache - LGA1151 Socket - Box,Intel Core i7 9700K - 3.6 GHz - 8-core - 8 threads - 12 MB cache - LGA1151 Socket - Box ,CPU
cpu,Intel,Core i5 9400F - 2.9 GHz - 6-core - 6 threads - 9 MB cache - LGA1151 Socket - Box,cpu Intel Core i5 9400F - 2.9 GHz - 6-core - 6 threads - 9 MB cache - LGA1151 Socket - Box Intel Core i5 9400F - 2.9 GHz - 6-core - 6 threads - 9 MB cache - LGA1151 Socket - Box,Intel Core i5 9400F - 2.9 GHz - 6-core - 6 threads - 9 MB cache - LGA1151 Socket - Box ,CPU
cpu,Intel,Core I5-12600KF 3.70GHZ Chip,cpu Intel Core I5-12600KF 3.70GHZ Chip Intel Core I5-12600KF 3.70GHZ Chip,Intel Core I5-12600KF 3.70GHZ Chip ,CPU
cpu,Intel,Core i7-9700 Desktop Processor 8 Cores up to 4.7 GHz LGA1151 300 Series 65W,cpu Intel Core i7-9700 Desktop Processor 8 Cores up to 4.7 GHz LGA1151 300 Series 65W Intel Core i7-9700 Desktop Processor 8 Cores up to 4.7 GHz LGA1151 300 Series 65W,Intel Core i7-9700 Desktop Processor 8 Cores up to 4.7 GHz LGA1151 300 Series 65W ,CPU
cpu,Intel,"Core i5 12600H (12C/16T), 32GB DDR4 1TB SSD Micro Desktop Computer for Office/Home Theatre/Meetings/Business/Travel【DP+HDMI+USB-C/ Wifi6/ Bluetooth5.2】","cpu Intel Core i5 12600H (12C/16T), 32GB DDR4 1TB SSD Micro Desktop Computer for Office/Home Theatre/Meetings/Business/Travel【DP+HDMI+USB-C/ Wifi6/ Bluetooth5.2】 SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know ACEMAGIC K1 Mini PC, Intel Core i5 12600H (12C/16T), 32GB DDR4 1TB SSD Micro Desktop Computer for Office/Home Theatre/Meetings/Business/Travel【DP+HDMI+USB-C/ Wifi6/ Bluetooth5.2】","SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know  ACEMAGIC K1 Mini PC, Intel Core i5 12600H (12C/16T), 32GB DDR4 1TB SSD Micro Desktop Computer for Office/Home Theatre/Meetings/Business/Travel【DP+HDMI+USB-C/ Wifi6/ Bluetooth5.2】 ",CPU
cpu,AMD,Ryzen 7 3800X - 3.9 GHz - 8-core - 16 threads - 32 MB cache - Socket AM4 - Box,cpu AMD Ryzen 7 3800X - 3.9 GHz - 8-core - 16 threads - 32 MB cache - Socket AM4 - Box AMD Ryzen 7 3800X - 3.9 GHz - 8-core - 16 threads - 32 MB cache - Socket AM4 - Box,AMD Ryzen 7 3800X - 3.9 GHz - 8-core - 16 threads - 32 MB cache - Socket AM4 - Box ,CPU
cpu,Intel,"Core I7-6700K Processor (4 GHz, 8 M Cache, LGA1151)","cpu Intel Core I7-6700K Processor (4 GHz, 8 M Cache, LGA1151) Intel Core I7-6700K Processor (4 GHz, 8 M Cache, LGA1151)","Intel Core I7-6700K Processor (4 GHz, 8 M Cache, LGA1151) ",CPU
cpu,Intel,"N95 (4C/4T, up to 3.40 GHz), 16GB RAM DDR4, SSD M.2 1 TB SSD ，Mini Computer with 25W TDP, Display Dual 4K, Dual 1000M LAN/WiFi 5/BT 5.2","cpu Intel N95 (4C/4T, up to 3.40 GHz), 16GB RAM DDR4, SSD M.2 1 TB SSD ，Mini Computer with 25W TDP, Display Dual 4K, Dual 1000M LAN/WiFi 5/BT 5.2 SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know ACEMAGICIAN V1 Mini PC, Processore Intel N95 (4C/4T, up to 3.40 GHz), 16GB RAM DDR4, SSD M.2 1 TB SSD ，Mini Computer with 25W TDP, Display Dual 4K, Dual 1000M LAN/WiFi 5/BT 5.2","SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know  ACEMAGICIAN V1 Mini PC, Processore Intel N95 (4C/4T, up to 3.40 GHz), 16GB RAM DDR4, SSD M.2 1 TB SSD ，Mini Computer with 25W TDP, Display Dual 4K, Dual 1000M LAN/WiFi 5/BT 5.2 ",CPU
cpu,Intel,Core i7-11700K,cpu Intel Core i7-11700K Intel Core i7-11700K,Intel Core i7-11700K ,CPU
cpu,Intel,"N150 Quad-Core CPU, 16GB RAM DDR5, 5GbE LAN x 2, M.2 Slot x 3, Network Attached Storage for Teamwork, Multimedia Server (Diskless)","cpu Intel N150 Quad-Core CPU, 16GB RAM DDR5, 5GbE LAN x 2, M.2 Slot x 3, Network Attached Storage for Teamwork, Multimedia Server (Diskless) TERRAMASTER F4-425 Plus NAS Storage - 4Bay Intel N150 Quad-Core CPU, 16GB RAM DDR5, 5GbE LAN x 2, M.2 Slot x 3, Network Attached Storage for Teamwork, Multimedia Server (Diskless)","TERRAMASTER F4-425 Plus NAS Storage - 4Bay Intel N150 Quad-Core CPU, 16GB RAM DDR5, 5GbE LAN x 2, M.2 Slot x 3, Network Attached Storage for Teamwork, Multimedia Server (Diskless) ",CPU
cpu,Intel,"Core I7-6700K Processor (4 GHz, 8 M Cache, LGA1151)","cpu Intel Core I7-6700K Processor (4 GHz, 8 M Cache, LGA1151) Intel Core I7-6700K Processor (4 GHz, 8 M Cache, LGA1151)","Intel Core I7-6700K Processor (4 GHz, 8 M Cache, LGA1151) ",CPU
cpu,Intel,Core i5-7400 3.0 GHz QuadCore 6 MB Cache CPU - Black,cpu Intel Core i5-7400 3.0 GHz QuadCore 6 MB Cache CPU - Black Intel Core i5-7400 3.0 GHz QuadCore 6 MB Cache CPU - Black,Intel Core i5-7400 3.0 GHz QuadCore 6 MB Cache CPU - Black ,CPU
cpu,Intel,"BX80677I37100 51 W 3.9 GHz, 2-Core i3 7100 Processor - Multi-Colour","cpu Intel BX80677I37100 51 W 3.9 GHz, 2-Core i3 7100 Processor - Multi-Colour Intel BX80677I37100 51 W 3.9 GHz, 2-Core i3 7100 Processor - Multi-Colour","Intel BX80677I37100 51 W 3.9 GHz, 2-Core i3 7100 Processor - Multi-Colour ",CPU
cpu,Intel,Core i7-2600K SR00C Desktop CPU Processor LGA1155 8MB 3.40GHz 5GT/s,cpu Intel Core i7-2600K SR00C Desktop CPU Processor LGA1155 8MB 3.40GHz 5GT/s Intel Core i7-2600K SR00C Desktop CPU Processor LGA1155 8MB 3.40GHz 5GT/s,Intel Core i7-2600K SR00C Desktop CPU Processor LGA1155 8MB 3.40GHz 5GT/s ,CPU
cpu,Intel,"3rd Generation Core i5-3570K CPU (4 x 3.40GHz, Ivy Bridge, Socket 1155, 6Mb L3 Cache, Intel Turbo Boost Technology 2.0)","cpu Intel 3rd Generation Core i5-3570K CPU (4 x 3.40GHz, Ivy Bridge, Socket 1155, 6Mb L3 Cache, Intel Turbo Boost Technology 2.0) Intel 3rd Generation Core i5-3570K CPU (4 x 3.40GHz, Ivy Bridge, Socket 1155, 6Mb L3 Cache, Intel Turbo Boost Technology 2.0)","Intel 3rd Generation Core i5-3570K CPU (4 x 3.40GHz, Ivy Bridge, Socket 1155, 6Mb L3 Cache, Intel Turbo Boost Technology 2.0) ",CPU
cpu,Intel,Core I7-4790 CPU 3.6 GHz / LGA1150 / 8 MB Cache Tray C,cpu Intel Core I7-4790 CPU 3.6 GHz / LGA1150 / 8 MB Cache Tray C Intel Core I7-4790 CPU 3.6 GHz / LGA1150 / 8 MB Cache Tray C,Intel Core I7-4790 CPU 3.6 GHz / LGA1150 / 8 MB Cache Tray C ,CPU
cpu,Intel,Core i3-3220 3300GHz 3MB Cache Socket LGA1155 Desktop CPU Box,cpu Intel Core i3-3220 3300GHz 3MB Cache Socket LGA1155 Desktop CPU Box Intel Core i3-3220 3300GHz 3MB Cache Socket LGA1155 Desktop CPU Box,Intel Core i3-3220 3300GHz 3MB Cache Socket LGA1155 Desktop CPU Box ,CPU
cpu,,"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know Mini PC Computer-HEIGAOLAPC Mini Desktop PC Windows 11 Pro Celeron N95, Mini-pc 16GB RAM 512GB eMMC with 7 Inch Touchscreen HD 1280x800, Dual 4K Display Output, HDMI, Type-C, Wifi5,0, SIM 4G, Dual Lan","cpu SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know Mini PC Computer-HEIGAOLAPC Mini Desktop PC Windows 11 Pro Celeron N95, Mini-pc 16GB RAM 512GB eMMC with 7 Inch Touchscreen HD 1280x800, Dual 4K Display Output, HDMI, Type-C, Wifi5,0, SIM 4G, Dual Lan SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know Mini PC Computer-HEIGAOLAPC Mini Desktop PC Windows 11 Pro Celeron N95, Mini-pc 16GB RAM 512GB eMMC with 7 Inch Touchscreen HD 1280x800, Dual 4K Display Output, HDMI, Type-C, Wifi5,0, SIM 4G, Dual Lan","SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know  Mini PC Computer-HEIGAOLAPC Mini Desktop PC Windows 11 Pro Celeron N95, Mini-pc 16GB RAM 512GB eMMC with 7 Inch Touchscreen HD 1280x800, Dual 4K Display Output, HDMI, Type-C, Wifi5,0, SIM 4G, Dual Lan ",CPU
cpu,AMD,"FX8320 Black Edition 8 Core (3.5/4.0GHz, 8MB Level 3 Cache, 8MB Level 2 Cache, Socket AM3+, 125W, Retail Boxed)","cpu AMD FX8320 Black Edition 8 Core (3.5/4.0GHz, 8MB Level 3 Cache, 8MB Level 2 Cache, Socket AM3+, 125W, Retail Boxed) AMD FX8320 Black Edition 8 Core (3.5/4.0GHz, 8MB Level 3 Cache, 8MB Level 2 Cache, Socket AM3+, 125W, Retail Boxed)","AMD FX8320 Black Edition 8 Core (3.5/4.0GHz, 8MB Level 3 Cache, 8MB Level 2 Cache, Socket AM3+, 125W, Retail Boxed) ",CPU
cpu,AMD,® AM5 and older - White,"cpu AMD ® AM5 and older - White Corsair XC7 RGB ELITE LCD CPU Water Block - 480x480 IPS LCD Screen - 31 RGB LEDs - USB-C - Fits Intel® LGA 1700, AMD® AM5 and older - White","Corsair XC7 RGB ELITE LCD CPU Water Block - 480x480 IPS LCD Screen - 31 RGB LEDs - USB-C - Fits Intel® LGA 1700, AMD® AM5 and older - White ",CPU
cpu,Intel,i3/i5/i7 LGA115x CPU Heatsink and Fan E97379-003,cpu Intel i3/i5/i7 LGA115x CPU Heatsink and Fan E97379-003 Intel i3/i5/i7 LGA115x CPU Heatsink and Fan E97379-003,Intel i3/i5/i7 LGA115x CPU Heatsink and Fan E97379-003 ,CPU
cpu,,"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know Mini PC Computer-HEIGAOLAPC Mini Desktop Celeron N95, 16GB RAM 256GB eMMC, Windows 11 Pro Mini-pc with 7 Inch Touchscreen HD 1280x800, Dual 4K Display Output, HDMI, USB-C3.1, Wifi5,0, SIM 4G, Dual Lan","cpu SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know Mini PC Computer-HEIGAOLAPC Mini Desktop Celeron N95, 16GB RAM 256GB eMMC, Windows 11 Pro Mini-pc with 7 Inch Touchscreen HD 1280x800, Dual 4K Display Output, HDMI, USB-C3.1, Wifi5,0, SIM 4G, Dual Lan SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know Mini PC Computer-HEIGAOLAPC Mini Desktop Celeron N95, 16GB RAM 256GB eMMC, Windows 11 Pro Mini-pc with 7 Inch Touchscreen HD 1280x800, Dual 4K Display Output, HDMI, USB-C3.1, Wifi5,0, SIM 4G, Dual Lan","SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know  Mini PC Computer-HEIGAOLAPC Mini Desktop Celeron N95, 16GB RAM 256GB eMMC, Windows 11 Pro Mini-pc with 7 Inch Touchscreen HD 1280x800, Dual 4K Display Output, HDMI, USB-C3.1, Wifi5,0, SIM 4G, Dual Lan ",CPU
cpu,Intel,12th/13th/14th Generation Anti-Bending Buckle Black,"cpu Intel 12th/13th/14th Generation Anti-Bending Buckle Black Thermalright CPU Contact Frame for LGA 1700 Retrofit Kit, 17XX-BCF Bracket Intel 12th/13th/14th Generation Anti-Bending Buckle Black","Thermalright CPU Contact Frame for LGA 1700 Retrofit Kit, 17XX-BCF Bracket Intel 12th/13th/14th Generation Anti-Bending Buckle Black ",CPU
cpu,,MAG CORELIQUID M240,cpu MAG CORELIQUID M240 MAG CORELIQUID M240,MAG CORELIQUID M240 ,CPU
cpu,AMD,Ryzen 1.35V UDIMM 288 Pin Unbuffered Non ECC High Performance Gaming Desktop Memory - Black,cpu AMD Ryzen 1.35V UDIMM 288 Pin Unbuffered Non ECC High Performance Gaming Desktop Memory - Black SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know 【DDR4 RAM】GIGASTONE Game PRO 16GB Kit (2x8GB) DDR4 3200MHz PC4-25600 CL 16-18-18-40 Intel XMP 2.0 AMD Ryzen 1.35V UDIMM 288 Pin Unbuffered Non ECC High Performance Gaming Desktop Memory - Black,SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know  【DDR4 RAM】GIGASTONE Game PRO 16GB Kit (2x8GB) DDR4 3200MHz PC4-25600 CL 16-18-18-40 Intel XMP 2.0 AMD Ryzen 1.35V UDIMM 288 Pin Unbuffered Non ECC High Performance Gaming Desktop Memory - Black ,CPU
cpu,AMD,Ryzen 7 8745HS with Radeon 780M 32GB DDR5 RAM 1TB PCIe 4.0 SSD USB4.0 Dual 2.5G LAN WiFi 6E BT5.2 8K Quad Display Support Windows 11 Pro Desktop Computer for Home Office Gaming,cpu AMD Ryzen 7 8745HS with Radeon 780M 32GB DDR5 RAM 1TB PCIe 4.0 SSD USB4.0 Dual 2.5G LAN WiFi 6E BT5.2 8K Quad Display Support Windows 11 Pro Desktop Computer for Home Office Gaming SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know MINIX NR774 PC AMD Ryzen 7 8745HS with Radeon 780M 32GB DDR5 RAM 1TB PCIe 4.0 SSD USB4.0 Dual 2.5G LAN WiFi 6E BT5.2 8K Quad Display Support Windows 11 Pro Desktop Computer for Home Office Gaming,SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know  MINIX NR774 PC AMD Ryzen 7 8745HS with Radeon 780M 32GB DDR5 RAM 1TB PCIe 4.0 SSD USB4.0 Dual 2.5G LAN WiFi 6E BT5.2 8K Quad Display Support Windows 11 Pro Desktop Computer for Home Office Gaming ,CPU
cpu,Intel,"Core i7-2700K 3.5 GHz Quad Core Processor (Socket 1155, 8MB L3 Cache, HyperThreading Technology, Retail)","cpu Intel Core i7-2700K 3.5 GHz Quad Core Processor (Socket 1155, 8MB L3 Cache, HyperThreading Technology, Retail) Intel Core i7-2700K 3.5 GHz Quad Core Processor (Socket 1155, 8MB L3 Cache, HyperThreading Technology, Retail)","Intel Core i7-2700K 3.5 GHz Quad Core Processor (Socket 1155, 8MB L3 Cache, HyperThreading Technology, Retail) ",CPU
cpu,Intel,1700 LT - For Optimized CPU Contact Pressure To Improve The Cooling Performance - “Lite” Version - by der8auer,cpu Intel 1700 LT - For Optimized CPU Contact Pressure To Improve The Cooling Performance - “Lite” Version - by der8auer Thermal Grizzly - CPU Contact Frame Intel 1700 LT - For Optimized CPU Contact Pressure To Improve The Cooling Performance - “Lite” Version - by der8auer,Thermal Grizzly - CPU Contact Frame Intel 1700 LT - For Optimized CPU Contact Pressure To Improve The Cooling Performance - “Lite” Version - by der8auer ,CPU
cpu,,MAG CORELIQUID E240 WHITE,cpu MAG CORELIQUID E240 WHITE MAG CORELIQUID E240 WHITE,MAG CORELIQUID E240 WHITE ,CPU
cpu,AMD,® AM5 and older - Stealth Grey,"cpu AMD ® AM5 and older - Stealth Grey Corsair iCUE LINK XC7 RGB ELITE CPU Water Block - Transparent Flow Chamber - 24 RGB LEDs - Fits Intel® LGA 1700, AMD® AM5 and older - Stealth Grey","Corsair iCUE LINK XC7 RGB ELITE CPU Water Block - Transparent Flow Chamber - 24 RGB LEDs - Fits Intel® LGA 1700, AMD® AM5 and older - Stealth Grey ",CPU
cpu,Intel,13th & 14th Generation - For Optimized CPU Contact Pressure To Improve The Cooling Performance - Easy Install - by der8auer,cpu Intel 13th & 14th Generation - For Optimized CPU Contact Pressure To Improve The Cooling Performance - Easy Install - by der8auer Thermal Grizzly - CPU Contact Frame Intel 13th & 14th Generation - For Optimized CPU Contact Pressure To Improve The Cooling Performance - Easy Install - by der8auer,Thermal Grizzly - CPU Contact Frame Intel 13th & 14th Generation - For Optimized CPU Contact Pressure To Improve The Cooling Performance - Easy Install - by der8auer ,CPU
cpu,AMD,® AM5 and older - Stealth Grey,"cpu AMD ® AM5 and older - Stealth Grey Corsair XC7 RGB ELITE LCD CPU Water Block - 480x480 IPS LCD Screen - 31 RGB LEDs - USB-C - Fits Intel® LGA 1700, AMD® AM5 and older - Stealth Grey","Corsair XC7 RGB ELITE LCD CPU Water Block - 480x480 IPS LCD Screen - 31 RGB LEDs - USB-C - Fits Intel® LGA 1700, AMD® AM5 and older - Stealth Grey ",CPU
cpu,AMD,® AM5 and older - White,"cpu AMD ® AM5 and older - White Corsair iCUE LINK XC7 RGB ELITE CPU Water Block - Transparent Flow Chamber - 24 RGB LEDs - Fits Intel® LGA 1700, AMD® AM5 and older - White","Corsair iCUE LINK XC7 RGB ELITE CPU Water Block - Transparent Flow Chamber - 24 RGB LEDs - Fits Intel® LGA 1700, AMD® AM5 and older - White ",CPU
cpu,AMD,/Intel (LGA 1200) Built-in Temp Sensor CPU Water Block CL-W279-CU00SW-A,cpu AMD /Intel (LGA 1200) Built-in Temp Sensor CPU Water Block CL-W279-CU00SW-A Thermaltake Pacific W7 Plus 16.8 Million RBG Color Software Enabled (TT RGB Plus/Alexa/Razer Chroma) AMD/Intel (LGA 1200) Built-in Temp Sensor CPU Water Block CL-W279-CU00SW-A,Thermaltake Pacific W7 Plus 16.8 Million RBG Color Software Enabled (TT RGB Plus/Alexa/Razer Chroma) AMD/Intel (LGA 1200) Built-in Temp Sensor CPU Water Block CL-W279-CU00SW-A ,CPU
cpu,AMD,Radeon RX 7900 XTX 24 Go GDDR6,cpu AMD Radeon RX 7900 XTX 24 Go GDDR6 SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know PowerColor RX 7900 XTX 24G-L/OC AMD Radeon RX 7900 XTX 24 Go GDDR6,SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know  PowerColor RX 7900 XTX 24G-L/OC AMD Radeon RX 7900 XTX 24 Go GDDR6 ,CPU
cpu,,"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know WEIDIAN Fanless PC Industrial PC i5, Industrial Computer 16GB RAM 512GB SSD, Core i5 8350U Win 11 Mini Computer 4K 2HD, 2x RS232, 8USB, 2x RJ45 LAN, Auto Power On, Fanless i5 for Business Home","cpu SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know WEIDIAN Fanless PC Industrial PC i5, Industrial Computer 16GB RAM 512GB SSD, Core i5 8350U Win 11 Mini Computer 4K 2HD, 2x RS232, 8USB, 2x RJ45 LAN, Auto Power On, Fanless i5 for Business Home SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know WEIDIAN Fanless PC Industrial PC i5, Industrial Computer 16GB RAM 512GB SSD, Core i5 8350U Win 11 Mini Computer 4K 2HD, 2x RS232, 8USB, 2x RJ45 LAN, Auto Power On, Fanless i5 for Business Home","SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Let us know  WEIDIAN Fanless PC Industrial PC i5, Industrial Computer 16GB RAM 512GB SSD, Core i5 8350U Win 11 Mini Computer 4K 2HD, 2x RS232, 8USB, 2x RJ45 LAN, Auto Power On, Fanless i5 for Business Home ",CPU
